index,id,pipeline_name,passes,optimizer_params,circuit_generator_params,metadata,metrics,sublayer,timestamp
508,scenario_21.lp,i2i+oneh,"{""name"": ""i2i+oneh"", ""InequalityToIndicatorPass"": {}, ""ExtractOneHotConstraintsPass"": {}, ""CQM2BQMPass"": {}}","{""optimizer"": ""CombinedOptimizer"", ""opt_params"": {""optimizer_name"": ""BFGS"", ""tol"": 0.01, ""optimizer_options"": {""maxiter"": 100}}, ""init_deltas"": [0.5, 0.5], ""interpolate_opt"": {""step_size"": 1, ""start_num_layer"": 1, ""end_num_layer"": 10}}","{""circuit_generator"": ""SimulatorGenerator"", ""generator_params"": {}, ""solver_params"": {}}","{""pipeline_time"": 10.422476415988058, ""optimizer_steps"": 24, ""optimizer_time"": 4.595190048217773, ""cost_history"": [-74.99152781801459, -75.17133740388641, -75.48023673828664, -75.98550393721248, -76.21765997016105, -76.41659946894407, -76.4814940542234, -76.57269790810966, -76.7053975466729, -76.75212126281919, -76.82911977581306, -76.96848613730154, -77.17180938067563, -77.41335841308329, -77.4947099714031, -77.62691696889713, -77.65375056762569, -77.86467366306023, -77.97074238096835, -77.97582924334537, -77.97829782104701, -77.97843546938796, -77.97844897918183, -77.97844917152132], ""n_qubits"": 24, ""depth"": 788, ""layer"": 8, ""statevector_size"": 4096, ""deltas"": null, ""i2i_pen"": 34.0, ""c2b_pen"": -92.0, ""p_90"": NaN}","{""rel_energy_error"": 0.1524081611791774, ""tts"": 57524.0, ""p_opt"": 0.06154476371353483, ""feasibility_ratio"": 0.47740250650558286, ""opt_params"": [0.29109939633443926, 0.2807359160140152, 0.2686892664556123, 0.2649423759956281, 0.2577313206012615, 0.23800105822895232, 0.19766438497780903, 0.10182198140168396, 0.1581265369737288, 0.3041704439392034, 0.4110504009183256, 0.4954369300274135, 0.5502156538984375, 0.6063610517683355, 0.7108795569910391, 0.7879662037584504], ""invalid_infeasible_states"": 0.0}",8,2025-01-20 16:04:52.015609+00:00
509,scenario_21.lp,i2i+oneh,"{""name"": ""i2i+oneh"", ""InequalityToIndicatorPass"": {}, ""ExtractOneHotConstraintsPass"": {}, ""CQM2BQMPass"": {}}","{""optimizer"": ""CombinedOptimizer"", ""opt_params"": {""optimizer_name"": ""BFGS"", ""tol"": 0.01, ""optimizer_options"": {""maxiter"": 100}}, ""init_deltas"": [0.5, 0.5], ""interpolate_opt"": {""step_size"": 1, ""start_num_layer"": 1, ""end_num_layer"": 10}}","{""circuit_generator"": ""SimulatorGenerator"", ""generator_params"": {}, ""solver_params"": {}}","{""pipeline_time"": 10.422476415988058, ""optimizer_steps"": 27, ""optimizer_time"": 6.76499605178833, ""cost_history"": [-75.91848058393889, -76.48233178154807, -76.76875040927906, -77.14622815322814, -77.46537404233865, -77.61201312240057, -77.71759628288595, -77.75907530799952, -77.80892083483174, -77.8803961010533, -77.9272862324447, -77.95280395240637, -77.999287511982, -78.07210985148038, -78.19865493095882, -78.37788404790007, -78.44030341240352, -78.53406680790214, -78.56814708912985, -78.8412208369009, -78.97845337181855, -78.99658760292182, -78.9992111387366, -78.99953491235355, -78.99963072008597, -78.99964007637601, -78.99964170141403], ""n_qubits"": 24, ""depth"": 886, ""layer"": 9, ""statevector_size"": 4096, ""deltas"": null, ""i2i_pen"": 34.0, ""c2b_pen"": -92.0, ""p_90"": NaN}","{""rel_energy_error"": 0.14130824237603773, ""tts"": 53160.0, ""p_opt"": 0.07501438943603324, ""feasibility_ratio"": 0.5173452402967788, ""opt_params"": [0.292011363372028, 0.2839948394613284, 0.2754027801030113, 0.26810374865931935, 0.2595878705745433, 0.25502795644740645, 0.23151392551926342, 0.1893639808243704, 0.09692460561618514, 0.15109761629750132, 0.29349581130376806, 0.38823384083794577, 0.4640740449625189, 0.5320210022031341, 0.5682620353597995, 0.630867227284723, 0.73457682674316, 0.8035873345625439], ""invalid_infeasible_states"": 0.0}",9,2025-01-20 16:04:52.019166+00:00
530,scenario_15.lp,i2i+oneh,"{""name"": ""i2i+oneh"", ""InequalityToIndicatorPass"": {}, ""ExtractOneHotConstraintsPass"": {}, ""CQM2BQMPass"": {}}","{""optimizer"": ""CombinedOptimizer"", ""opt_params"": {""optimizer_name"": ""BFGS"", ""tol"": 0.01, ""optimizer_options"": {""maxiter"": 100}}, ""init_deltas"": [0.5, 0.5], ""interpolate_opt"": {""step_size"": 1, ""start_num_layer"": 1, ""end_num_layer"": 10}}","{""circuit_generator"": ""SimulatorGenerator"", ""generator_params"": {}, ""solver_params"": {}}","{""pipeline_time"": 22.234638041001745, ""optimizer_steps"": 76, ""optimizer_time"": 21.41037392616272, ""cost_history"": [-16.566077470945434, -18.995283792829735, -20.35825613483595, -20.854694585350682, -21.286540891166897, -21.493577808395713, -21.69103204620556, -22.046867387248668, -22.414678185701614, -22.48801149121563, -22.525392736376812, -22.574984793578178, -22.59642983805134, -22.62077331385469, -22.63269085207645, -22.653702678136444, -22.79974184017673, -22.913095276938606, -23.063832866604713, -23.346033263302544, -23.389974005286884, -23.795414030248715, -24.501330648944304, -25.39751799817176, -25.703877408220592, -25.83780009637575, -26.035880910107696, -26.318574122188213, -26.675842424989156, -27.036298213191184, -27.319237034895362, -27.562597459680106, -27.796075741418086, -27.9446010059283, -28.00986933505952, -28.058893955845008, -28.09482507664426, -28.110901262973744, -28.126640645917902, -28.150636708593975, -28.188139723627337, -28.244010196368208, -28.321765790196334, -28.38926626299761, -28.46444667575705, -28.540789067015112, -28.611554899393138, -28.646221918885782, -28.6625981510466, -28.685969497563562, -28.712177017234875, -28.73191300983111, -28.754799900400453, -28.76734940311406, -28.778349338944903, -28.787968823972815, -28.79530524321646, -28.80486348695152, -28.810701832180058, -28.813615749050005, -28.815580549148763, -28.818537127090835, -28.822381554582734, -28.82688033023191, -28.831505115096213, -28.834838978781562, -28.836416661160236, -28.83692612686115, -28.837091967558813, -28.837138353608765, -28.837152841462373, -28.837159805169655, -28.83716258398102, -28.83716367560907, -28.83716399319599, -28.837164141105017], ""n_qubits"": 18, ""depth"": 614, ""layer"": 10, ""statevector_size"": 729, ""deltas"": null, ""i2i_pen"": 140.0, ""c2b_pen"": -38.0, ""p_90"": 0.7235805592962611}","{""rel_energy_error"": 0.2411272594449999, ""tts"": 49120.0, ""p_opt"": 0.05610758761696096, ""feasibility_ratio"": 0.9682339741324746, ""opt_params"": [0.21869984857595748, 0.3567387954114142, 0.21489080446304656, 0.3986318881575076, 0.24874943582287143, 0.27226535971864557, 0.3006712870716094, 0.17226013697824163, 0.14513100933342982, 0.06786807761891933, -0.13819256710525205, -0.12286771509558539, 0.013448385725125687, -0.04279537331090564, 0.15002489391950405, 0.18795314090701712, 0.09644379461972816, 0.218910511905391, 0.3547919963050608, 0.4552097791472047], ""invalid_infeasible_states"": 0.0}",10,2025-01-20 16:05:53.408489+00:00
531,scenario_15.lp,i2i+oneh,"{""name"": ""i2i+oneh"", ""InequalityToIndicatorPass"": {}, ""ExtractOneHotConstraintsPass"": {}, ""CQM2BQMPass"": {}}","{""optimizer"": ""CombinedOptimizer"", ""opt_params"": {""optimizer_name"": ""BFGS"", ""tol"": 0.01, ""optimizer_options"": {""maxiter"": 100}}, ""init_deltas"": [0.5, 0.5], ""interpolate_opt"": {""step_size"": 1, ""start_num_layer"": 1, ""end_num_layer"": 10}}","{""circuit_generator"": ""SimulatorGenerator"", ""generator_params"": {}, ""solver_params"": {}}","{""pipeline_time"": 22.234638041001745, ""optimizer_steps"": 0, ""optimizer_time"": 0.00185394287109375, ""cost_history"": [], ""n_qubits"": 18, ""depth"": 65, ""layer"": 1, ""statevector_size"": 729, ""deltas"": null, ""i2i_pen"": 140.0, ""c2b_pen"": -38.0, ""p_90"": 0.15006243228599625}","{""rel_energy_error"": 2.4039366175276875, ""tts"": 27560.0, ""p_opt"": 0.010805627661575399, ""feasibility_ratio"": 0.19893928922654386, ""opt_params"": [0.1504278723800211, 0.27750614948305696], ""invalid_infeasible_states"": 0.0}",1,2025-01-20 16:05:53.409191+00:00
532,scenario_15.lp,i2i+oneh,"{""name"": ""i2i+oneh"", ""InequalityToIndicatorPass"": {}, ""ExtractOneHotConstraintsPass"": {}, ""CQM2BQMPass"": {}}","{""optimizer"": ""CombinedOptimizer"", ""opt_params"": {""optimizer_name"": ""BFGS"", ""tol"": 0.01, ""optimizer_options"": {""maxiter"": 100}}, ""init_deltas"": [0.5, 0.5], ""interpolate_opt"": {""step_size"": 1, ""start_num_layer"": 1, ""end_num_layer"": 10}}","{""circuit_generator"": ""SimulatorGenerator"", ""generator_params"": {}, ""solver_params"": {}}","{""pipeline_time"": 22.234638041001745, ""optimizer_steps"": 7, ""optimizer_time"": 0.06117582321166992, ""cost_history"": [37.05675714135409, 34.894281336103916, 34.542947011368106, 34.50849593166007, 34.48770399541466, 34.48755054750881, 34.48754967725121], ""n_qubits"": 18, ""depth"": 126, ""layer"": 2, ""statevector_size"": 729, ""deltas"": null, ""i2i_pen"": 140.0, ""c2b_pen"": -38.0, ""p_90"": 0.173566464182943}","{""rel_energy_error"": 1.9075670967695226, ""tts"": 45360.0, ""p_opt"": 0.012743333720646413, ""feasibility_ratio"": 0.31301445737439376, ""opt_params"": [0.2023195440059949, 0.13202878652733754, 0.20208513679456094, 0.34091242719153697], ""invalid_infeasible_states"": 0.0}",2,2025-01-20 16:05:53.410293+00:00
533,scenario_15.lp,i2i+oneh,"{""name"": ""i2i+oneh"", ""InequalityToIndicatorPass"": {}, ""ExtractOneHotConstraintsPass"": {}, ""CQM2BQMPass"": {}}","{""optimizer"": ""CombinedOptimizer"", ""opt_params"": {""optimizer_name"": ""BFGS"", ""tol"": 0.01, ""optimizer_options"": {""maxiter"": 100}}, ""init_deltas"": [0.5, 0.5], ""interpolate_opt"": {""step_size"": 1, ""start_num_layer"": 1, ""end_num_layer"": 10}}","{""circuit_generator"": ""SimulatorGenerator"", ""generator_params"": {}, ""solver_params"": {}}","{""pipeline_time"": 22.234638041001745, ""optimizer_steps"": 10, ""optimizer_time"": 0.22245001792907715, ""cost_history"": [29.834277674712766, 26.9066346524232, 25.725282741427332, 25.488519593803154, 25.44361647161828, 25.43410455995997, 25.417833163337253, 25.402804533119937, 25.402791388124207, 25.40279127232386], ""n_qubits"": 18, ""depth"": 187, ""layer"": 3, ""statevector_size"": 729, ""deltas"": null, ""i2i_pen"": 140.0, ""c2b_pen"": -38.0, ""p_90"": 0.12530709777529703}","{""rel_energy_error"": 1.6684945071665858, ""tts"": 88264.0, ""p_opt"": 0.009721726693888653, ""feasibility_ratio"": 0.4126797063610472, ""opt_params"": [0.2088632827152238, 0.20214257785319362, 0.13032109186846, 0.17893513284001836, 0.2833628968212419, 0.3593380767384502], ""invalid_infeasible_states"": 0.0}",3,2025-01-20 16:05:53.411725+00:00
534,scenario_15.lp,i2i+oneh,"{""name"": ""i2i+oneh"", ""InequalityToIndicatorPass"": {}, ""ExtractOneHotConstraintsPass"": {}, ""CQM2BQMPass"": {}}","{""optimizer"": ""CombinedOptimizer"", ""opt_params"": {""optimizer_name"": ""BFGS"", ""tol"": 0.01, ""optimizer_options"": {""maxiter"": 100}}, ""init_deltas"": [0.5, 0.5], ""interpolate_opt"": {""step_size"": 1, ""start_num_layer"": 1, ""end_num_layer"": 10}}","{""circuit_generator"": ""SimulatorGenerator"", ""generator_params"": {}, ""solver_params"": {}}","{""pipeline_time"": 22.234638041001745, ""optimizer_steps"": 20, ""optimizer_time"": 0.7074649333953857, ""cost_history"": [32.540066655595844, 23.05180404457815, 17.256648133015588, 14.863681210271059, 14.65787036168737, 14.606524000355463, 14.593570486030416, 14.590413052085289, 14.077850282350683, 13.177478862879171, 12.534802383954744, 12.233631411460893, 12.108291407519179, 11.956085493586265, 11.80050540564576, 11.676169476090735, 11.66633883462603, 11.66290851613576, 11.662895703946386, 11.662895150478155], ""n_qubits"": 18, ""depth"": 248, ""layer"": 4, ""statevector_size"": 729, ""deltas"": null, ""i2i_pen"": 140.0, ""c2b_pen"": -38.0, ""p_90"": 0.32355152838320406}","{""rel_energy_error"": 1.3069182934302614, ""tts"": 44888.0, ""p_opt"": 0.025176226517618135, ""feasibility_ratio"": 0.5343879264219981, ""opt_params"": [0.212358732341306, 0.3166196479962998, 0.23529889535576373, 0.1424966719348921, 0.20678393572173331, 0.2204172446280559, 0.15918802956405928, 0.35385372313628777], ""invalid_infeasible_states"": 0.0}",4,2025-01-20 16:05:53.413521+00:00
535,scenario_15.lp,i2i+oneh,"{""name"": ""i2i+oneh"", ""InequalityToIndicatorPass"": {}, ""ExtractOneHotConstraintsPass"": {}, ""CQM2BQMPass"": {}}","{""optimizer"": ""CombinedOptimizer"", ""opt_params"": {""optimizer_name"": ""BFGS"", ""tol"": 0.01, ""optimizer_options"": {""maxiter"": 100}}, ""init_deltas"": [0.5, 0.5], ""interpolate_opt"": {""step_size"": 1, ""start_num_layer"": 1, ""end_num_layer"": 10}}","{""circuit_generator"": ""SimulatorGenerator"", ""generator_params"": {}, ""solver_params"": {}}","{""pipeline_time"": 22.234638041001745, ""optimizer_steps"": 37, ""optimizer_time"": 1.8707199096679688, ""cost_history"": [14.621803502303093, 10.6059411032533, 8.709849160718695, 7.523849521484309, 6.986143589737557, 6.753485167136718, 6.625767070790382, 6.59371490333777, 6.552292912374599, 6.31758789062267, 4.122706977273774, 0.590164168472532, -0.7598237803186874, -0.9789355446526321, -1.0737799221932474, -1.0897387988105987, -1.0947740364644993, -1.0998669586193979, -1.1035268401576337, -1.160726550957711, -1.1709069939426626, -1.1895233272331556, -1.223575374070868, -1.2830687528896225, -1.3807992905367967, -1.5132983875611774, -1.5418908176345767, -1.5634741502123632, -1.5697489040236965, -1.5734132518526547, -1.5760726708589503, -1.577110234849452, -1.5777032033820586, -1.5779999281108932, -1.5780651014280938, -1.5780692115562713, -1.578069296248845], ""n_qubits"": 18, ""depth"": 309, ""layer"": 5, ""statevector_size"": 729, ""deltas"": null, ""i2i_pen"": 140.0, ""c2b_pen"": -38.0, ""p_90"": 0.319223059356107}","{""rel_energy_error"": 0.9584718606250703, ""tts"": 58401.0, ""p_opt"": 0.02416978852007555, ""feasibility_ratio"": 0.7526472322012464, ""opt_params"": [0.5928230034140254, 0.26459365005574076, 0.3367644679117669, 0.2268184150011177, 0.13786847292949833, -0.05592990532678025, 0.08568044289247108, 0.06993834796530098, 0.17336618226503617, 0.3228347613769219], ""invalid_infeasible_states"": 0.0}",5,2025-01-20 16:05:53.415729+00:00
536,scenario_15.lp,i2i+oneh,"{""name"": ""i2i+oneh"", ""InequalityToIndicatorPass"": {}, ""ExtractOneHotConstraintsPass"": {}, ""CQM2BQMPass"": {}}","{""optimizer"": ""CombinedOptimizer"", ""opt_params"": {""optimizer_name"": ""BFGS"", ""tol"": 0.01, ""optimizer_options"": {""maxiter"": 100}}, ""init_deltas"": [0.5, 0.5], ""interpolate_opt"": {""step_size"": 1, ""start_num_layer"": 1, ""end_num_layer"": 10}}","{""circuit_generator"": ""SimulatorGenerator"", ""generator_params"": {}, ""solver_params"": {}}","{""pipeline_time"": 22.234638041001745, ""optimizer_steps"": 43, ""optimizer_time"": 3.649186611175537, ""cost_history"": [1.7971361432139394, -0.23345963901984737, -2.481100646801589, -2.9069841244617787, -3.0290486338329226, -3.197508282808158, -3.7477329116459823, -3.8318437553193276, -3.8664279026138066, -3.917921445007334, -3.9343368098885407, -3.9639486675721782, -5.089511399552755, -7.133062074187139, -8.728117365361362, -9.372153103596052, -9.727866208724107, -9.898249050676702, -9.943016515001217, -10.022221205594263, -10.145697440828423, -10.236718851902946, -10.27350471318228, -10.327764103584002, -10.417017115248926, -10.56922547372398, -10.795561988093516, -11.056640353330804, -11.29890259943487, -11.433522354809773, -11.437825859083762, -11.444563697317585, -11.450284184655557, -11.45193328895139, -11.452903339375288, -11.453431448032939, -11.453634140759682, -11.453963198198537, -11.454375029962097, -11.454476564562322, -11.454510201239126, -11.454513497797022, -11.454513756721273], ""n_qubits"": 18, ""depth"": 370, ""layer"": 6, ""statevector_size"": 729, ""deltas"": null, ""i2i_pen"": 140.0, ""c2b_pen"": -38.0, ""p_90"": 0.42806293993982697}","{""rel_energy_error"": 0.698565427455005, ""tts"": 51060.0, ""p_opt"": 0.03288490495412909, ""feasibility_ratio"": 0.8225338539871131, ""opt_params"": [0.564855820215363, 0.6410893533525257, 0.24430686760833686, 0.31022368930583827, 0.23851921827590725, 0.10528142835357512, -0.07741425475018271, -0.030676794312133805, 0.12778677018489795, 0.13906858704311056, 0.1815582652007336, 0.390650573925774], ""invalid_infeasible_states"": 0.0}",6,2025-01-20 16:05:53.418236+00:00
537,scenario_15.lp,i2i+oneh,"{""name"": ""i2i+oneh"", ""InequalityToIndicatorPass"": {}, ""ExtractOneHotConstraintsPass"": {}, ""CQM2BQMPass"": {}}","{""optimizer"": ""CombinedOptimizer"", ""opt_params"": {""optimizer_name"": ""BFGS"", ""tol"": 0.01, ""optimizer_options"": {""maxiter"": 100}}, ""init_deltas"": [0.5, 0.5], ""interpolate_opt"": {""step_size"": 1, ""start_num_layer"": 1, ""end_num_layer"": 10}}","{""circuit_generator"": ""SimulatorGenerator"", ""generator_params"": {}, ""solver_params"": {}}","{""pipeline_time"": 22.234638041001745, ""optimizer_steps"": 38, ""optimizer_time"": 5.841322660446167, ""cost_history"": [-6.793421627235572, -8.725283918419567, -10.401450295405416, -11.10590936402564, -12.035734023335241, -12.405514815165539, -12.556053875028521, -12.618654365913835, -12.685320050604325, -12.773391420162252, -12.912035290773462, -13.023476036469035, -13.050635337108147, -13.05618504770061, -13.273578237549373, -13.669106411694651, -14.332252745586697, -15.248954758429822, -15.75069755806468, -16.101217127951582, -16.236928419048294, -16.331619174821792, -16.36757935096771, -16.418296770624128, -16.444085595660464, -16.45127352265679, -16.454143590851036, -16.454715158658274, -16.454923358964958, -16.455058960002567, -16.455177744121343, -16.455261448913753, -16.455350999996302, -16.45546982388286, -16.455587287960128, -16.455651209206735, -16.4556646141249, -16.455665373403484], ""n_qubits"": 18, ""depth"": 431, ""layer"": 7, ""statevector_size"": 729, ""deltas"": null, ""i2i_pen"": 140.0, ""c2b_pen"": -38.0, ""p_90"": 0.47936225448789227}","{""rel_energy_error"": 0.5669561743831715, ""tts"": 52582.0, ""p_opt"": 0.037290117639335506, ""feasibility_ratio"": 0.8706837824769814, ""opt_params"": [0.479984635395465, 0.5629991318573264, 0.2415959905027662, 0.26951209314643215, 0.2709457837581951, 0.21048204840302245, 0.101177315667455, -0.06238065431175827, 0.012936477881241798, 0.09920159127251998, 0.1655670037725542, 0.14881543158512017, 0.2351538071661958, 0.41112981057748677], ""invalid_infeasible_states"": 0.0}",7,2025-01-20 16:05:53.421148+00:00
538,scenario_15.lp,i2i+oneh,"{""name"": ""i2i+oneh"", ""InequalityToIndicatorPass"": {}, ""ExtractOneHotConstraintsPass"": {}, ""CQM2BQMPass"": {}}","{""optimizer"": ""CombinedOptimizer"", ""opt_params"": {""optimizer_name"": ""BFGS"", ""tol"": 0.01, ""optimizer_options"": {""maxiter"": 100}}, ""init_deltas"": [0.5, 0.5], ""interpolate_opt"": {""step_size"": 1, ""start_num_layer"": 1, ""end_num_layer"": 10}}","{""circuit_generator"": ""SimulatorGenerator"", ""generator_params"": {}, ""solver_params"": {}}","{""pipeline_time"": 22.234638041001745, ""optimizer_steps"": 49, ""optimizer_time"": 9.140732765197754, ""cost_history"": [-9.669412073104859, -11.577267136362932, -12.198630157769168, -12.735607207347309, -13.479635801963852, -14.474388641376349, -15.069845379716265, -15.191971228233886, -15.24532924053805, -15.337519949507984, -15.503776106531312, -15.588829152163934, -15.613935317871784, -15.64523012005266, -15.700328990911288, -16.15993655918809, -16.771502408887496, -17.647041519652195, -17.89566683304122, -18.149566049695494, -18.255345058285865, -18.375503806954878, -18.49094606782324, -18.644461261953563, -18.866849680784295, -19.198467848229885, -19.373994031342416, -19.633846420420237, -20.030299694308315, -20.688093558600414, -21.549468471614787, -21.962877820841193, -22.24594634790137, -22.69567357661905, -23.37198042971691, -23.7081155331617, -23.873513960667882, -23.950860048202163, -23.989176516847934, -23.997887845558665, -24.000601383219614, -24.00118582817834, -24.001576972648287, -24.002033711719648, -24.00229280995739, -24.00232659323126, -24.00233423815838, -24.00233673163984, -24.00233756110556], ""n_qubits"": 18, ""depth"": 492, ""layer"": 8, ""statevector_size"": 729, ""deltas"": null, ""i2i_pen"": 140.0, ""c2b_pen"": -38.0, ""p_90"": 0.5493005110657234}","{""rel_energy_error"": 0.36835953786850767, ""tts"": 53136.0, ""p_opt"": 0.04195029765626009, ""feasibility_ratio"": 0.9473122909352281, ""opt_params"": [0.2608877206791173, 0.3397823221826132, 0.2538729776934268, 0.24783194595682123, 0.2981221370553166, 0.2772534246410712, 0.20829112538152114, 0.11299220272097331, 0.11624545682465423, 0.14244105243383792, 0.15498676548638868, 0.2289969888885662, 0.25067186695767624, 0.17608114091185523, 0.284615401402245, 0.4146022306279488], ""invalid_infeasible_states"": 0.0}",8,2025-01-20 16:05:53.424388+00:00
539,scenario_15.lp,i2i+oneh,"{""name"": ""i2i+oneh"", ""InequalityToIndicatorPass"": {}, ""ExtractOneHotConstraintsPass"": {}, ""CQM2BQMPass"": {}}","{""optimizer"": ""CombinedOptimizer"", ""opt_params"": {""optimizer_name"": ""BFGS"", ""tol"": 0.01, ""optimizer_options"": {""maxiter"": 100}}, ""init_deltas"": [0.5, 0.5], ""interpolate_opt"": {""step_size"": 1, ""start_num_layer"": 1, ""end_num_layer"": 10}}","{""circuit_generator"": ""SimulatorGenerator"", ""generator_params"": {}, ""solver_params"": {}}","{""pipeline_time"": 22.234638041001745, ""optimizer_steps"": 58, ""optimizer_time"": 13.819145917892456, ""cost_history"": [-14.017711887565483, -16.83839627642072, -18.051546030494926, -18.755009844546933, -19.050968364373023, -19.19276155618714, -19.387219890392398, -19.695053820022107, -20.163316140963303, -20.26743734490579, -20.31577863129221, -20.331152615651995, -20.347264049346506, -20.367191089073582, -20.402993958846395, -20.444609345340993, -20.522794538131215, -21.21188801167916, -22.17441919477134, -23.344041974970953, -23.897116987758146, -24.531372495868144, -24.76260333403161, -25.01732606536937, -25.168653447399635, -25.357853842407998, -25.42374793726245, -25.52872506069317, -25.619090682657063, -25.633889144909897, -25.636296305873124, -25.637026905112233, -25.637372026874257, -25.6375123239387, -25.637637179795817, -25.637857456764284, -25.6382562242407, -25.63897497081032, -25.640233120841344, -25.642278639147044, -25.64490483052269, -25.648237807282783, -25.653610085046807, -25.65976127144576, -25.661371357678853, -25.66372592979618, -25.667099526938305, -25.670142402970193, -25.67083059157751, -25.67138986940255, -25.672086799959597, -25.672268813061493, -25.672312180422733, -25.6723264700972, -25.67233235389291, -25.672335449181936, -25.672337098783657, -25.67233745484998], ""n_qubits"": 18, ""depth"": 553, ""layer"": 9, ""statevector_size"": 729, ""deltas"": null, ""i2i_pen"": 140.0, ""c2b_pen"": -38.0, ""p_90"": 0.62502846693672}","{""rel_energy_error"": 0.32441217224087926, ""tts"": 51429.0, ""p_opt"": 0.04832606384307158, ""feasibility_ratio"": 0.9416189052416313, ""opt_params"": [0.341324777053206, 0.2028394460004086, 0.4527311194179323, 0.2228495169835326, 0.23287878474855275, 0.30508931975132625, 0.27913318417390603, 0.18441017863490622, 0.0995286109538785, -0.07141050397383668, 0.03828109369944449, 0.08265680836057179, 0.09913432932323102, 0.20092639761201223, 0.19944151331285712, 0.1602543485148104, 0.31499745527684064, 0.4286021367579744], ""invalid_infeasible_states"": 0.0}",9,2025-01-20 16:05:53.428044+00:00
560,scenario_5.lp,i2i+oneh,"{""name"": ""i2i+oneh"", ""InequalityToIndicatorPass"": {}, ""ExtractOneHotConstraintsPass"": {}, ""CQM2BQMPass"": {}}","{""optimizer"": ""CombinedOptimizer"", ""opt_params"": {""optimizer_name"": ""BFGS"", ""tol"": 0.01, ""optimizer_options"": {""maxiter"": 100}}, ""init_deltas"": [0.5, 0.5], ""interpolate_opt"": {""step_size"": 1, ""start_num_layer"": 1, ""end_num_layer"": 10}}","{""circuit_generator"": ""SimulatorGenerator"", ""generator_params"": {}, ""solver_params"": {}}","{""pipeline_time"": 15.792501541989623, ""optimizer_steps"": 91, ""optimizer_time"": 15.389225244522095, ""cost_history"": [-52.66510609935758, -52.94159918228474, -53.211618511684094, -53.35610304316887, -53.53295238390176, -53.641607664496206, -53.69833373407991, -53.75024094977068, -53.80644030403804, -53.84571778744602, -53.91209194215578, -53.967622546481365, -53.98305461770783, -54.002840345710794, -54.02778932935637, -54.04661574028363, -54.06687934201044, -54.07149329519919, -54.07874818281849, -54.089485044917176, -54.10729751223367, -54.133339615121194, -54.14976458545004, -54.16972582397511, -54.17808777112867, -54.18963988003081, -54.19386360176429, -54.19978107406338, -54.20323488517315, -54.20488472708022, -54.205643104849536, -54.206662902755845, -54.207400889131485, -54.2078763110199, -54.20839064126427, -54.209098396754435, -54.21008998842689, -54.211053153366905, -54.21173877083642, -54.21244916047622, -54.21325531116561, -54.21397995377186, -54.21506162125985, -54.21586617153118, -54.21610624870025, -54.21631475187734, -54.216593301589185, -54.21688625519167, -54.21727964549037, -54.21768432976433, -54.217935693223474, -54.21814086183588, -54.218219977318725, -54.21827006019664, -54.21830298758746, -54.21835677162029, -54.218448513667234, -54.21860711547395, -54.21886610630908, -54.21923899476547, -54.21944196762441, -54.219808468519226, -54.220425326627456, -54.22103751706874, -54.22114185173625, -54.22123442149998, -54.221349559737746, -54.22152743289165, -54.221827412504666, -54.22231739396044, -54.223018466338694, -54.223392636586134, -54.22398263967031, -54.22471811353168, -54.22503237510211, -54.22506331883125, -54.22529708480931, -54.22546441328942, -54.22554370152661, -54.2256241391037, -54.22567940625832, -54.225712185721676, -54.225719696403324, -54.225723855318975, -54.22573025194734, -54.2257409486673, -54.22575903613938, -54.22578743341298, -54.22581823625515, -54.22583196320047, -54.22583479217094], ""n_qubits"": 5, ""depth"": 311, ""layer"": 10, ""statevector_size"": 32, ""deltas"": null, ""i2i_pen"": 72.0, ""c2b_pen"": -55.0, ""p_90"": 0.9991605915167459}","{""rel_energy_error"": 0.014075731051596822, ""tts"": 1555.0, ""p_opt"": 0.6262318878652441, ""feasibility_ratio"": 0.9997543525593028, ""opt_params"": [0.48255121261171435, 0.47083011531080293, 0.4742335173717514, 0.45876685552707624, 0.4493540361591825, 0.3943678975304259, 0.38476548496911506, 0.2797049154646123, 0.19451638530887064, 0.1246634555636417, 0.1874818111206021, 0.4679988067818328, 0.7431405124896815, 0.9898296463508155, 1.2111330354618788, 1.3906848098582285, 1.5422481264128132, 1.8680230089020389, 2.6166316715697753, 2.1498383850609475], ""invalid_infeasible_states"": 0.0}",10,2025-01-20 16:06:22.312225+00:00
